Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
20448886,1157,7337,02/13/2023 19:13,Gerrard Square Mall (1010 Gerrard St E),7483,02/13/2023 19:32,Southwood Dr / Kingston Rd - SMART,5738,Annual Member
20448889,1005,7427,02/13/2023 19:13,Northern Dancer Blvd / Lake Shore Blvd E,7431,02/13/2023 19:30,Gerrard St E / Leslie St,5466,Annual Member
20448897,696,7542,02/13/2023 19:14,Queen St W / John St,7263,02/13/2023 19:26,Walton St / Elizabeth St - SMART,2449,Casual Member
20448925,596,7462,02/13/2023 19:17,Richmond St E / Yonge St,7291,02/13/2023 19:27,190 Queens Quay E,4882,Casual Member
20448949,205,7030,02/13/2023 19:20,Bay St / Wellesley St W,7335,02/13/2023 19:23,Bay St / Bloor St W (West Side),971,Annual Member
20449008,476,7054,02/13/2023 19:26,Navy Wharf Ct. / Bremner Blvd.,7716,02/13/2023 19:34,NULL,2622,Annual Member
20449010,599,7720,02/13/2023 19:26,NULL,7657,02/13/2023 19:36,1 Market St - SMART,3732,Annual Member
20449060,553,7453,02/13/2023 19:32,Jarvis St / Maitland Pl,7026,02/13/2023 19:41,Bay St / St. Joseph St,1786,Annual Member
20449125,1521,7271,02/13/2023 19:40,Yonge St / Alexander St - SMART,7061,02/13/2023 20:05,Dalton Rd / Bloor St W,5943,Casual Member
20449130,571,7029,02/13/2023 19:40,Bay St / Bloor St W (East Side),7161,02/13/2023 19:50,Beverley St / College St,5344,Casual Member
20449152,395,7189,02/13/2023 19:43,Augusta Ave / Denison Sq,7285,02/13/2023 19:49,Spadina Ave / Harbord St - SMART,5585,Casual Member
20449185,612,7285,02/13/2023 19:45,Spadina Ave / Harbord St - SMART,7022,02/13/2023 19:56,Simcoe St / Queen St W,4299,Casual Member
20449196,583,7721,02/13/2023 19:46,NULL,7462,02/13/2023 19:56,Richmond St E / Yonge St,6971,Casual Member
20449202,388,7457,02/13/2023 19:47,Queen's Park Cres W / Hoskin Ave,7026,02/13/2023 19:53,Bay St / St. Joseph St,6326,Casual Member
20449203,1047,7153,02/13/2023 19:47,Bloor St W / Christie St,7089,02/13/2023 20:04,Church St  / Wood St,5836,Casual Member
20449231,295,7716,02/13/2023 19:50,NULL,7299,02/13/2023 19:55,Mill St / Parliament St,5105,Annual Member
20449259,903,7475,02/13/2023 19:53,Jarvis St / Richmond St E,7000,02/13/2023 20:08,Fort York  Blvd / Capreol Ct,1809,Annual Member
20449307,781,7006,02/13/2023 19:58,Bay St / College St (East Side),7079,02/13/2023 20:11,McGill St / Church St,3511,Casual Member
20449324,1899,7324,02/13/2023 20:01,King St W / Charlotte St (West Side),7324,02/13/2023 20:32,King St W / Charlotte St (West Side),5119,Casual Member
20449339,1358,7102,02/13/2023 20:03,Nelson St / Duncan St,7646,02/13/2023 20:26,University Ave / Richmond St W,7221,Casual Member
20449344,600,7285,02/13/2023 20:03,Spadina Ave / Harbord St - SMART,7281,02/13/2023 20:13,Charles St W / Balmuto St - SMART,6444,Casual Member
20449415,149,7322,02/13/2023 20:12,King St W / Brant St,7523,02/13/2023 20:15,Lynn Williams St / East Liberty St - SMART,952,Casual Member
20449417,285,7044,02/13/2023 20:12,Church St / Alexander St,7443,02/13/2023 20:17,Dundas St E / George St,32,Annual Member
20449428,85,7079,02/13/2023 20:13,McGill St / Church St,7292,02/13/2023 20:15,Granby St / Church St - SMART,3511,Casual Member
20449452,352,7311,02/13/2023 20:15,Sherbourne St / Isabella St,7089,02/13/2023 20:21,Church St  / Wood St,5132,Casual Member
20449469,1177,7292,02/13/2023 20:17,Granby St / Church St - SMART,7382,02/13/2023 20:37,Simcoe St / Adelaide St W,1240,Casual Member
20449486,1245,7717,02/13/2023 20:18,NULL,7069,02/13/2023 20:39,Queen St W / Spadina Ave,2382,Casual Member
20449471,1543,7021,02/13/2023 20:18,Bay St / Albert St,7168,02/13/2023 20:43,Queens Quay / Yonge St,4612,Casual Member
20449488,617,7033,02/13/2023 20:19,Union Station,7261,02/13/2023 20:29,Queens Quay E / Lower Sherbourne St,592,Casual Member
20449528,2458,7050,02/13/2023 20:24,Richmond St E / Jarvis St Green P,7030,02/13/2023 21:05,Bay St / Wellesley St W,7137,Casual Member
20449552,214,7100,02/13/2023 20:27,Dundas St E / Regent Park Blvd,7108,02/13/2023 20:31,Front St E / Cherry St,2419,Annual Member
20449582,503,7246,02/13/2023 20:32,Yonge St / Bloor St,7311,02/13/2023 20:40,Sherbourne St / Isabella St,2383,Casual Member
20449604,277,7034,02/13/2023 20:36,Church St / Bloor St E,7453,02/13/2023 20:40,Jarvis St / Maitland Pl,5488,Casual Member
20449615,956,7208,02/13/2023 20:37,80 Clinton St (North of College),7028,02/13/2023 20:53,Gould St / Mutual St,1828,Annual Member
20449666,564,7716,02/13/2023 20:44,NULL,7054,02/13/2023 20:53,Navy Wharf Ct. / Bremner Blvd.,2622,Annual Member
20449714,318,7077,02/13/2023 20:50,College Park South,7385,02/13/2023 20:55,20 Charles St E,3614,Casual Member
20449740,398,7260,02/13/2023 20:54,Spadina Ave / Adelaide St W,7639,02/13/2023 21:00,135 Queens Wharf  - SMART,1888,Casual Member
20449755,546,7038,02/13/2023 20:55,Dundas St W / Yonge St,7253,02/13/2023 21:05,John St  / Mercer St - SMART,3055,Annual Member
20449780,1466,7184,02/13/2023 20:59,Ossington Ave / College St,7240,02/13/2023 21:23,Bloor St W / Shaw Ave - SMART,5943,Casual Member
